epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,9077.09,0.61566,0.51531,1.06323,0.73934,0.62381,0.69766,0.49276,1.17518,1.97331,1.51279,0.000296546,0.000296546,0.000296546
184,9126.96,0.61411,0.51205,1.05909,0.74099,0.62239,0.69777,0.49253,1.1755,1.97315,1.51312,0.000275441,0.000275441,0.000275441
185,9180.71,0.6144,0.51152,1.06069,0.7411,0.62201,0.69759,0.49267,1.17597,1.97371,1.51337,0.000255513,0.000255513,0.000255513
186,9236.71,0.60997,0.51395,1.06193,0.74187,0.62211,0.69754,0.49236,1.17646,1.97404,1.51376,0.000236769,0.000236769,0.000236769
187,9286.21,0.61064,0.50688,1.05952,0.74126,0.62347,0.69748,0.49239,1.17705,1.97508,1.51424,0.000219212,0.000219212,0.000219212
188,9338.03,0.61079,0.50915,1.06089,0.73974,0.62316,0.69717,0.49223,1.17767,1.97567,1.51477,0.000202847,0.000202847,0.000202847
189,9394.72,0.61316,0.50745,1.05953,0.73828,0.62436,0.69685,0.4924,1.17822,1.97715,1.51533,0.000187678,0.000187678,0.000187678
190,9450.56,0.60822,0.50282,1.05777,0.73856,0.62398,0.69676,0.49235,1.17837,1.97727,1.51548,0.000173709,0.000173709,0.000173709
191,9501.78,0.60587,0.50237,1.05868,0.73895,0.62352,0.69652,0.49226,1.17902,1.97853,1.51617,0.000160943,0.000160943,0.000160943
192,9551.86,0.60391,0.50167,1.05401,0.73845,0.62334,0.69635,0.49212,1.17962,1.98141,1.51691,0.000149383,0.000149383,0.000149383
193,9607.8,0.60846,0.50454,1.05846,0.73777,0.62355,0.6964,0.49241,1.18044,1.98317,1.51782,0.000139032,0.000139032,0.000139032
194,9664.17,0.6078,0.50305,1.05721,0.73697,0.62303,0.69625,0.49248,1.18086,1.98443,1.5183,0.000129893,0.000129893,0.000129893
195,9714.97,0.60581,0.49939,1.05697,0.73684,0.6229,0.69632,0.49221,1.18127,1.98415,1.5188,0.000121968,0.000121968,0.000121968
196,9765.76,0.60456,0.49828,1.05319,0.73712,0.62329,0.69628,0.49193,1.18166,1.9836,1.51919,0.000115259,0.000115259,0.000115259
197,9822.56,0.60448,0.49802,1.05299,0.73626,0.62417,0.69617,0.49154,1.18199,1.98301,1.51958,0.000109768,0.000109768,0.000109768
198,9878.6,0.60536,0.50178,1.0552,0.73418,0.62609,0.69594,0.49161,1.18278,1.98251,1.52037,0.000105495,0.000105495,0.000105495
199,9928.15,0.60325,0.49818,1.05413,0.73443,0.62556,0.69567,0.49116,1.1831,1.9826,1.52085,0.000102443,0.000102443,0.000102443
200,9978.88,0.6055,0.49949,1.05587,0.73701,0.62364,0.69568,0.49113,1.18353,1.98084,1.52119,0.000100611,0.000100611,0.000100611
