epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,4917.94,0.82365,1.03265,1.24882,0.70416,0.58263,0.65954,0.45261,1.202,2.33408,1.55082,0.00597754,0.00597754,0.00597754
90,4970.3,0.82614,1.03642,1.25222,0.70388,0.58296,0.66032,0.45319,1.20145,2.33455,1.55011,0.00590105,0.00590105,0.00590105
91,5028.02,0.82287,1.02707,1.24862,0.7074,0.5824,0.66013,0.45357,1.20121,2.33389,1.54952,0.00582435,0.00582435,0.00582435
92,5092.1,0.82091,1.02764,1.24543,0.70621,0.58351,0.66105,0.45377,1.20057,2.33398,1.54883,0.00574746,0.00574746,0.00574746
93,5147.74,0.82254,1.0221,1.24714,0.70687,0.58484,0.66095,0.45426,1.20038,2.33397,1.54832,0.0056704,0.0056704,0.0056704
94,5196.16,0.82223,1.02362,1.2428,0.70543,0.58755,0.66169,0.4547,1.20006,2.33391,1.54765,0.00559318,0.00559318,0.00559318
95,5249.47,0.81433,1.01683,1.24216,0.70605,0.58957,0.66203,0.45525,1.1994,2.3344,1.54662,0.00551584,0.00551584,0.00551584
96,5306.31,0.81398,1.00971,1.23842,0.70683,0.58888,0.6622,0.45543,1.19881,2.33388,1.54607,0.00543837,0.00543837,0.00543837
97,5363.8,0.81188,1.00202,1.23742,0.7068,0.59008,0.66241,0.45558,1.19832,2.33352,1.54536,0.00536081,0.00536081,0.00536081
98,5418.02,0.80794,1.00601,1.23492,0.708,0.58885,0.66274,0.45583,1.19792,2.33317,1.54471,0.00528318,0.00528318,0.00528318
99,5466.76,0.81253,1.00214,1.23603,0.70672,0.59034,0.66295,0.45618,1.19737,2.33301,1.54413,0.00520548,0.00520548,0.00520548
100,5521.72,0.80561,0.99429,1.22941,0.70647,0.59152,0.66357,0.45665,1.197,2.33269,1.5434,0.00512775,0.00512775,0.00512775
101,5590.26,0.80477,0.8917,1.22783,0.70799,0.59031,0.66406,0.45715,1.19618,2.33151,1.54239,0.00505,0.00505,0.00505
