epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,4556.58,0.77293,0.91984,1.2064,0.68569,0.59243,0.66509,0.45967,1.23708,2.51206,1.58237,0.00512775,0.00512775,0.00512775
101,4616.35,0.74144,0.81738,1.18491,0.68275,0.59339,0.66548,0.46004,1.23658,2.51191,1.58162,0.00505,0.00505,0.00505
102,4660.65,0.73539,0.80233,1.18309,0.68698,0.59248,0.6659,0.46059,1.23581,2.51085,1.58102,0.00497225,0.00497225,0.00497225
103,4703.87,0.72608,0.79172,1.17668,0.688,0.59203,0.66635,0.46106,1.23492,2.51062,1.5803,0.00489452,0.00489452,0.00489452
104,4746.7,0.72665,0.78491,1.17392,0.68999,0.59175,0.66671,0.46147,1.23415,2.5103,1.57946,0.00481682,0.00481682,0.00481682
105,4789.67,0.72295,0.77627,1.17372,0.68129,0.59647,0.66712,0.46191,1.23361,2.51049,1.57899,0.00473919,0.00473919,0.00473919
106,4834.14,0.72435,0.76991,1.17495,0.68347,0.59605,0.66712,0.46226,1.23304,2.50962,1.57832,0.00466163,0.00466163,0.00466163
107,4878.99,0.71987,0.7667,1.16837,0.68494,0.59605,0.66751,0.46241,1.23207,2.50842,1.57728,0.00458416,0.00458416,0.00458416
108,4924.03,0.71536,0.76065,1.16742,0.68701,0.59568,0.66827,0.46269,1.2315,2.50793,1.57679,0.00450682,0.00450682,0.00450682
109,4966.96,0.70799,0.74905,1.15961,0.68627,0.59609,0.66884,0.46334,1.23112,2.50719,1.57628,0.0044296,0.0044296,0.0044296
110,5010.92,0.71017,0.74679,1.15923,0.68888,0.59294,0.66904,0.46376,1.23064,2.50738,1.57578,0.00435254,0.00435254,0.00435254
111,5056.95,0.70727,0.73946,1.15824,0.68821,0.59395,0.66934,0.4641,1.23004,2.50662,1.57529,0.00427565,0.00427565,0.00427565
112,5101.55,0.70542,0.73534,1.15634,0.68864,0.59426,0.66944,0.46451,1.22912,2.5062,1.57426,0.00419895,0.00419895,0.00419895
113,5146.33,0.69765,0.72527,1.14923,0.69212,0.59329,0.66982,0.46484,1.22856,2.50576,1.57359,0.00412246,0.00412246,0.00412246
114,5191.11,0.69508,0.72136,1.14745,0.67767,0.60288,0.67068,0.46526,1.22795,2.50463,1.57306,0.0040462,0.0040462,0.0040462
115,5235.86,0.69663,0.7194,1.14869,0.6819,0.59911,0.67086,0.46574,1.22747,2.50418,1.57242,0.00397019,0.00397019,0.00397019
