epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,7738.5,0.64142,0.53196,1.07554,0.73164,0.62933,0.69583,0.49108,1.19276,1.9873,1.52105,0.00067536,0.00067536,0.00067536
171,7784.78,0.63931,0.53052,1.0698,0.73108,0.63037,0.69587,0.49128,1.19319,1.98913,1.52129,0.000639518,0.000639518,0.000639518
172,7829.08,0.63838,0.52594,1.07212,0.73182,0.63056,0.69594,0.49144,1.19348,1.99036,1.52125,0.000604763,0.000604763,0.000604763
173,7873.35,0.63524,0.52265,1.07239,0.73145,0.63185,0.69631,0.49158,1.19384,1.99071,1.52126,0.000571106,0.000571106,0.000571106
174,7917.32,0.63192,0.52082,1.06837,0.73159,0.63205,0.69663,0.49137,1.19458,1.99175,1.52182,0.000538554,0.000538554,0.000538554
175,7961.47,0.63024,0.51801,1.0666,0.73144,0.63363,0.69665,0.49149,1.19474,1.99253,1.52193,0.000507115,0.000507115,0.000507115
176,8005.65,0.62975,0.51776,1.06552,0.7312,0.63381,0.69657,0.49146,1.19527,1.9928,1.52212,0.000476796,0.000476796,0.000476796
177,8049.92,0.62927,0.51314,1.06513,0.72974,0.63513,0.69675,0.49169,1.19547,1.99288,1.52223,0.000447606,0.000447606,0.000447606
178,8094.12,0.62753,0.5133,1.06346,0.72984,0.63513,0.69658,0.4917,1.19607,1.99405,1.52263,0.000419552,0.000419552,0.000419552
179,8138.49,0.62663,0.51163,1.06208,0.72941,0.63652,0.69652,0.49176,1.19629,1.99433,1.52282,0.00039264,0.00039264,0.00039264
180,8182.63,0.62805,0.50883,1.06305,0.72879,0.63632,0.69643,0.4918,1.19645,1.99304,1.52281,0.000366877,0.000366877,0.000366877
181,8228.77,0.62573,0.50988,1.06374,0.73065,0.63634,0.69636,0.49184,1.1971,1.99365,1.52339,0.00034227,0.00034227,0.00034227
