epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,5227.29,0.74845,0.80747,1.18798,0.72224,0.60435,0.68538,0.47715,1.18319,2.08281,1.53113,0.0044296,0.0044296,0.0044296
110,5272.09,0.74989,0.80145,1.18849,0.71996,0.60703,0.68611,0.47751,1.18298,2.08273,1.53079,0.00435254,0.00435254,0.00435254
111,5320.53,0.75093,0.79909,1.18714,0.71717,0.60989,0.68641,0.47807,1.18276,2.08453,1.53051,0.00427565,0.00427565,0.00427565
112,5367.28,0.74636,0.79166,1.18306,0.71843,0.60978,0.68667,0.47864,1.18232,2.08486,1.52998,0.00419895,0.00419895,0.00419895
113,5414.18,0.74308,0.78575,1.18072,0.71664,0.611,0.68686,0.47876,1.18199,2.08415,1.52957,0.00412246,0.00412246,0.00412246
114,5460.43,0.73917,0.77464,1.17868,0.71534,0.61206,0.68732,0.47901,1.1816,2.08534,1.52922,0.0040462,0.0040462,0.0040462
115,5506.36,0.73898,0.77503,1.17562,0.71781,0.6134,0.68779,0.47934,1.18107,2.08381,1.52852,0.00397019,0.00397019,0.00397019
116,5553.15,0.73602,0.76464,1.17315,0.71912,0.61253,0.68805,0.47991,1.18029,2.08384,1.52779,0.00389445,0.00389445,0.00389445
117,5599,0.7304,0.76122,1.16938,0.71811,0.61307,0.68834,0.48059,1.18004,2.0837,1.52743,0.00381899,0.00381899,0.00381899
118,5647,0.73007,0.7559,1.16909,0.72009,0.61229,0.68886,0.48083,1.17964,2.08286,1.52679,0.00374383,0.00374383,0.00374383
119,5693.65,0.72287,0.75076,1.16405,0.72226,0.6109,0.68873,0.48106,1.1793,2.08238,1.52605,0.00366899,0.00366899,0.00366899
120,5740.11,0.72303,0.74216,1.16288,0.72594,0.60752,0.68871,0.48158,1.17901,2.08254,1.52578,0.0035945,0.0035945,0.0035945
121,5787.24,0.71733,0.73902,1.16038,0.72748,0.60627,0.68895,0.4819,1.17878,2.0846,1.52552,0.00352037,0.00352037,0.00352037
122,5835.76,0.72037,0.733,1.15899,0.73026,0.60483,0.68944,0.48218,1.17901,2.08624,1.52532,0.00344661,0.00344661,0.00344661
123,5881.46,0.71714,0.72888,1.15704,0.73032,0.6059,0.68992,0.48231,1.17915,2.08748,1.52513,0.00337325,0.00337325,0.00337325
124,5928.3,0.71292,0.72307,1.15278,0.73096,0.60518,0.69024,0.48271,1.17881,2.08861,1.52465,0.0033003,0.0033003,0.0033003
125,5977.18,0.70862,0.71495,1.14803,0.73304,0.6044,0.69043,0.48291,1.17859,2.09017,1.52419,0.00322778,0.00322778,0.00322778
126,6023.95,0.70494,0.70912,1.14211,0.73342,0.60424,0.6913,0.48384,1.17834,2.09187,1.52376,0.00315572,0.00315572,0.00315572
127,6069.68,0.7017,0.7029,1.14427,0.73171,0.60601,0.6915,0.48399,1.17828,2.09357,1.52342,0.00308412,0.00308412,0.00308412
128,6115.73,0.69862,0.69862,1.14236,0.72968,0.60812,0.69178,0.48418,1.1783,2.09553,1.52317,0.003013,0.003013,0.003013
129,6163.5,0.69604,0.6936,1.14166,0.72838,0.60917,0.69191,0.48475,1.17844,2.09762,1.52297,0.00294239,0.00294239,0.00294239
130,6209.85,0.69542,0.68869,1.13433,0.72892,0.60985,0.69218,0.4852,1.17867,2.09802,1.52287,0.0028723,0.0028723,0.0028723
