epoch,align_clean_topk,align_adv_topk,L_entangle_bg,L_anchor,L_collapse_aux,alsi_score,cos_t_conf,cos_t_clean,M_conf_sum,rlcp_conf_mass,rlcp_trim_keep_ratio,rlcp_core_exclusion_ratio,rlcp_adaptive_inner_mean,rlcp_adaptive_outer_mean,rlcp_adaptive_inner_min,rlcp_adaptive_outer_max,confounder_purity_ratio,overlap_ratio,preserve_loss,L_margin,margin_clean_mean,margin_adv_mean,gate_positive_ratio,pag_positive_ratio,pag_threshold,pag_mean_target_score,pag_fallback_count,perturbed_area_ratio_mean,L_tv,L_budget,L_total,L_tsvc,L_sem,sld_score,mean_abs_delta,max_abs_delta,saturation_ratio,support_prebaked_ratio,support_fallback_ratio,support_empty_ratio,grad_norm_fourier,grad_norm_suppress,freq_mode,freq_active_num_bases,freq_candidate_num_bases,freq_score_top_mean
11,0.022462657011747166,0.019976578586248392,3.24300066004275,0.9083459338178159,0.16518496560651486,1254291.9716376956,0.5812352711460302,0.8866896443948957,2801.308718543668,260448.56430446194,0.8226088568346602,0.12470834247497062,13.67038628029129,32.22711119612693,8.017373835757576,36.0,0.875269309069343,0.944685849361149,0.015486921835812958,0.018118741449467922,0.4129031226821146,0.3537103875571974,0.011904762126505375,0.5341485519730832,0.7760071965438239,0.752966061107283,4.73753280839895,0.15990423135400758,0.042342614074508976,0.6504729795330778,58.46395005954532,0.16518496560651486,0.9083459338178159,1254291.9716376956,0.007733478611139605,0.0627450942993164,0.10979280966942705,0.0,1.0,0.0,6.978953838348389,-1.0,fixed_topk,16,64,0.6121119260787964
12,0.02236985585290518,0.019805801402303216,3.2309199947071825,0.9317326189417225,0.1642733049674297,1268402.2862749826,0.5817101693215961,0.8857118622550603,2807.2972584588433,260304.77427821522,0.8226085838683324,0.12443771841066716,13.665183040960853,32.21873967260233,8.053238658095404,36.0,0.8755333970717522,0.9413433807220833,0.015495009434328773,0.01814721341384208,0.41571044047751765,0.35683050771241426,0.011904762126505375,0.5347353293998482,0.7730272313889798,0.7502892693217278,4.744094488188976,0.16032754291543186,0.0437454573536326,0.6552659453056616,58.379373064817095,0.1642733049674297,0.9317326189417225,1268402.2862749826,0.007777848654961962,0.0627450942993164,0.11096089991332665,0.0,1.0,0.0,4.361166477203369,-1.0,fixed_topk,16,64,0.6121119260787964
13,0.022479491652383072,0.019953531810153382,3.2222481743870133,0.9176662342911317,0.16389700033142185,1250372.564349423,0.5826716030363649,0.8856796112534056,2800.2784650507247,260469.18372703413,0.8224990050310851,0.1244950789340933,13.650980507208168,32.196990389046235,8.039059975943308,36.0,0.8754837782855694,0.943892594175579,0.015597788128742747,0.01825157582840523,0.4148057728927592,0.3557788418737922,0.011904762126505375,0.5349673484423118,0.7757982021609785,0.7530972689157471,4.702099737532809,0.1599932516731928,0.04488051224627051,0.6704750721223085,58.16516073231935,0.16389700033142185,0.9176662342911317,1250372.564349423,0.0077924484226930876,0.0627450942993164,0.11174141569674172,0.0,1.0,0.0,3.919290065765381,-1.0,fixed_topk,16,64,0.6121119260787964
14,0.02231239989458576,0.019804154883879495,3.235067572806451,0.9224877759540487,0.16162178392602702,1270642.667594918,0.5815842169697933,0.8860582779450883,2809.377838081366,260108.7034120735,0.8226342122750847,0.12491031219774822,13.677770753952254,32.23609636712046,8.06375818556361,36.0,0.8750686294535268,0.9442242640168255,0.015441171446658691,0.018078307318378953,0.41257178853815935,0.35359946212039534,0.011904762126505375,0.533991848672485,0.7715689294734264,0.7492550614073776,4.732283464566929,0.16084515268173744,0.04639067179144524,0.6792972818447223,58.39516379889541,0.16162178392602702,0.9224877759540487,1270642.667594918,0.007866250080352263,0.0627450942993164,0.11339731001126485,0.0,1.0,0.0,3.6821579933166504,-1.0,fixed_topk,16,64,0.6121119260787964
15,0.022400711232238985,0.019877198905124283,3.227930519837407,0.9235049699704478,0.16396884182150281,1262225.0967529004,0.581279604877439,0.8849518198979496,2802.0490036611477,260378.24934383202,0.8225627223050921,0.12544543540220968,13.673778708705724,32.23289881038096,8.064515107868717,36.0,0.8745167934603416,0.9434655729218548,0.01569075157054336,0.01841014012537916,0.4124817827476917,0.3524491457645036,0.011904762126505375,0.5341844198364923,0.7758701960772793,0.7528539885815492,4.696850393700787,0.16033994742813384,0.04756080645217201,0.6888637248612451,58.28838362405932,0.16396884182150281,0.9235049699704478,1262225.0967529004,0.007868640481682588,0.0627450942993164,0.11397975893432075,0.0,1.0,0.0,6.006694316864014,-1.0,fixed_topk,16,64,0.6121119260787964
16,0.02235653484973499,0.019878535123854835,3.2318149235617772,0.9244846118090972,0.16456383593830223,1349810.2563588535,0.5814142162183972,0.8853558859643657,2803.4984199210207,260410.3254593176,0.822676654393383,0.12493102317888183,13.661623733309522,32.214838278078815,8.059395888666536,36.0,0.8750540613809845,0.942478238340444,0.015577179156097137,0.018220407840779926,0.4128832291625929,0.35338872457974224,0.011904762126505375,0.5345327796798895,0.7757082879330134,0.752767490392274,4.702099737532809,0.16040268290074167,0.04757491775404593,0.6790415408417309,58.358683338315466,0.16456383593830223,0.9244846118090972,1349810.2563588535,0.0078755753094042,0.0627450942993164,0.11414578854255476,0.0,1.0,0.0,4.221575736999512,-1.0,fixed_topk,16,64,0.6121119260787964
17,0.022489815354567226,0.019962075753064138,3.2104339518259204,0.9274276366696896,0.16352353839501935,1190741.2518387644,0.5826344429299378,0.8842023169118282,2800.751076151798,260555.73228346457,0.8226853334528255,0.12532770435193835,13.654185706975849,32.203211811833704,8.047688540910247,36.0,0.8746442570597266,0.9437305482192688,0.015765188345587825,0.018467736301828772,0.4141806648785048,0.35421105229792005,0.011904762126505375,0.5348527946345566,0.7765896269799722,0.7536528810090998,4.727034120734908,0.16035880132766533,0.04992749127424921,0.6877368277139239,58.02217569626535,0.16352353839501935,0.9274276366696896,1190741.2518387644,0.007907879311503389,0.0627450942993164,0.11538616783936506,0.0,1.0,0.0,3.701233148574829,-1.0,fixed_topk,16,64,0.6121119260787964
18,0.022447906650866815,0.01992522120375548,3.210691279313696,0.924082434552861,0.16493963856944263,1194384.0943382762,0.5830248391821213,0.8847963002462294,2801.008540529798,260461.12598425196,0.822522428431015,0.12508854248031934,13.661080330375489,32.21016514340112,8.042401485987579,36.0,0.8748872980970985,0.9443743229184894,0.01568210977215193,0.018349223613796765,0.4160211931650094,0.3561228875100143,0.011904762126505375,0.5345083740773693,0.7763142278574906,0.7530802693581912,4.691601049868766,0.1609782413469525,0.05353265269378352,0.7075671566127166,58.01682911269621,0.16493963856944263,0.924082434552861,1194384.0943382762,0.007970337062375009,0.0627450942993164,0.11722012868351511,0.0,1.0,0.0,4.290550708770752,-1.0,fixed_topk,16,64,0.6121119260787964
19,0.022349536921242325,0.01979770979922255,3.2244052161069052,0.9228866626349647,0.16562157321789758,1211519.9478017276,0.5818138901838478,0.885172870749981,2806.8577302947774,260129.54855643044,0.8227331938966786,0.12545190815285892,13.66364425943772,32.21747970795854,8.039986316637561,36.0,0.8745196728344823,0.9428508712212463,0.015720462224878898,0.018451079248297614,0.41280504327824735,0.3524729753416667,0.011904762126505375,0.5347803123598804,0.7739129543133703,0.7510286212955358,4.741469816272966,0.16182083566123107,0.05494031363858638,0.6979525109601459,58.24267767358014,0.16562157321789758,0.9228866626349647,1211519.9478017276,0.00802015124275068,0.0627450942993164,0.11832289584469921,0.0,1.0,0.0,7.837294101715088,-1.0,fixed_topk,16,64,0.6121119260787964
20,0.022410524829982577,0.019864457577535407,3.214736783911237,0.9338098455445347,0.16486436711365157,1238816.5415802386,0.5826280071731734,0.884712034557748,2800.1585258290297,260102.01049868765,0.8225341161561447,0.12518738365157672,13.666472457240875,32.220800224508366,8.029334607446264,36.0,0.8747986277287536,0.9450193222041422,0.015554981554303505,0.018149353743832083,0.41393927105377354,0.35519128740616046,0.011904762126505375,0.5343049120647084,0.7750558010706062,0.7524246756967752,4.711286089238845,0.1623227972918608,0.05764044261002165,0.7065626035525104,58.13946314934358,0.16486436711365157,0.9338098455445347,1238816.5415802386,0.008047956605429646,0.0627450942993164,0.11933361933495742,0.0,1.0,0.0,5.015894889831543,-1.0,fixed_topk,16,64,0.6121119260787964
21,0.022445137578910927,0.019905720674860586,3.2076957106903157,0.9328045102711425,0.16236365457454066,1282062.072465856,0.582673825835279,0.8840118526291239,2802.3469345346416,260373.24934383202,0.8226167113240725,0.1246247850360396,13.651537165811204,32.196880057157486,8.070787566626795,36.0,0.8753528883920694,0.9447289781011211,0.01582825525597794,0.01856978629759129,0.413216863423977,0.3532259377829359,0.011904762126505375,0.5350940712278998,0.7750055839918586,0.7518629513014136,4.724409448818897,0.1623910376093206,0.05881724499772227,0.6982430274405191,58.01669010152341,0.16236365457454066,0.9328045102711425,1282062.072465856,0.008060556508263383,0.0627450942993164,0.11989319984485784,0.0,1.0,0.0,5.583052635192871,-1.0,fixed_topk,16,64,0.6121119260787964
22,0.022337626921272107,0.019800890521256356,3.199152579144856,0.9284968228321376,0.16386736334934635,1278027.2225697646,0.5837083385567965,0.8838730648955233,2804.3273046164804,260204.6692913386,0.8223532307648606,0.125056431891743,13.663445638685493,32.216247528259885,8.026505042626827,36.0,0.8749245164218286,0.945666945691363,0.01567342464464993,0.018331570020437442,0.41276882414820937,0.35295010056943094,0.011904762126505375,0.534539931127641,0.7740297648428188,0.7507200037241802,4.746719160104987,0.1635605997926607,0.06178620152097205,0.7141004913435207,57.86128673403282,0.16386736334934635,0.9284968228321376,1278027.2225697646,0.008099168017164381,0.0627450942993164,0.12083843948803549,0.0,1.0,0.0,8.88137149810791,-1.0,fixed_topk,16,64,0.6121119260787964
23,0.02251324716349208,0.019945622308135735,3.2045770511226706,0.9455861308052158,0.16320549129579323,1271591.571144579,0.5826998752884878,0.883618387871944,2798.9568900628165,260546.8215223097,0.8225105470064327,0.12446664347892146,13.65156160250789,32.19541228947233,8.035016583436887,36.0,0.8755118556124738,0.9453099770760979,0.01572987296694298,0.018347969169152798,0.41573469172625405,0.356410288396157,0.011904762126505375,0.5350145096118627,0.7765427553014203,0.754103325720624,4.671916010498688,0.16317197919048348,0.0625186001593516,0.7105731404046687,58.038644595409004,0.16320549129579323,0.9455861308052158,1271591.571144579,0.008073157352197357,0.0627450942993164,0.12057155478266593,0.0,1.0,0.0,6.061676025390625,-1.0,fixed_topk,16,64,0.6121119260787964
24,0.022441113823560357,0.01986550899550045,3.203858104590669,0.9364987364591263,0.16351578344549406,1280861.3957086722,0.5831311615707058,0.8841073100543907,2800.9226099316343,260353.99212598425,0.8224406163627812,0.12476891406391345,13.662850696025219,32.21606831032432,8.035182263965048,36.0,0.8752198677122026,0.944797199040101,0.015890710571599916,0.018640098440047756,0.41453655199037764,0.35396356241205545,0.011904762126505375,0.5349448617595912,0.7755434214877898,0.7520733329920253,4.7506561679790025,0.16339395320399852,0.06252388789115615,0.6997782331439141,57.98642782777,0.16351578344549406,0.9364987364591263,1280861.3957086722,0.008080348558235043,0.0627450942993164,0.120602753492478,0.0,1.0,0.0,3.7939164638519287,-1.0,fixed_topk,16,64,0.6121119260787964
25,0.022456942900423733,0.019890005851844007,3.2060356055657695,0.9302261146347667,0.16435316392755883,1277241.9364680236,0.5826611728127961,0.8837212657052391,2801.827830103544,260420.18372703413,0.8225737722996347,0.12448779952659673,13.676420399874331,32.23294540325114,8.036030866721335,36.0,0.8754827010228224,0.9448683988919011,0.01589919550080351,0.018652197910690303,0.4154930641566675,0.35491807033305406,0.011904762126505375,0.5339242398322621,0.7760441493738807,0.7530127775553398,4.650918635170604,0.1634005279600464,0.0624595368452116,0.6984345030596876,57.996923792080615,0.16435316392755883,0.9302261146347667,1277241.9364680236,0.008089519121740356,0.0627450942993164,0.12081530172954708,0.0,1.0,0.0,5.835525035858154,-1.0,fixed_topk,16,64,0.6121119260787964
26,0.022453286479718573,0.019886801252141595,3.2079607917880764,0.9374735929912782,0.16477335762633427,1338348.0684147633,0.5824515786018687,0.8837015858159607,2805.3460032011694,260239.09973753282,0.8226152641514569,0.12499748324965004,13.652974278675808,32.1992501527496,8.005802371632743,36.0,0.8749662951853844,0.9440187017460309,0.015959633771559893,0.018767196353093485,0.4128724038796475,0.3525746289904662,0.011904762126505375,0.5349617245458406,0.7741767553767448,0.7516917258480409,4.696850393700787,0.16379925125618305,0.06278630478058274,0.7012345883164193,58.07004229728318,0.16477335762633427,0.9374735929912782,1338348.0684147633,0.008101644513889013,0.0627450942993164,0.1209847777495234,0.0,1.0,0.0,4.366399765014648,-1.0,fixed_topk,16,64,0.6121119260787964
27,0.02246329533070658,0.019885622600479703,3.1997532315767345,0.9362841670125175,0.16326440436633552,1290655.3205204466,0.583165333184723,0.8837262430972204,2799.180600757883,260147.28346456692,0.8225909587644424,0.12489993949910556,13.651883307775996,32.20020782044563,8.03368686663567,36.0,0.8751023524918351,0.9442404367610453,0.01583404834394458,0.01854820273276675,0.4131019520438875,0.35309832603756214,0.011904762126505375,0.5348748263237686,0.7758806113249361,0.7527215677320813,4.702099737532809,0.16376224938496517,0.0630554887527243,0.702431036105619,57.92460946711343,0.16326440436633552,0.9362841670125175,1290655.3205204466,0.008096757434122753,0.0627450942993164,0.12093960020564047,0.0,1.0,0.0,9.397568702697754,-1.0,fixed_topk,16,64,0.6121119260787964
28,0.02231592480142129,0.019765080106774652,3.19546381695064,0.9343754568985441,0.16401483214355203,1247346.4437844972,0.5838904215295067,0.8838140049057892,2808.1840540768276,260295.0498687664,0.8224882833131658,0.12522425154884212,13.671771032585355,32.22904066099252,8.023278829436387,36.0,0.8747607833502963,0.9448737789893775,0.015683158628368783,0.018335360079133525,0.4113973660731879,0.3521888150278665,0.011904762126505375,0.5339137696084822,0.7736964659938066,0.7507717464929466,4.6745406824146984,0.16419757384405986,0.06385994819420686,0.711372877982032,57.84556356314912,0.16401483214355203,0.9343754568985441,1247346.4437844972,0.008113092623083924,0.0627450942993164,0.12124018150129968,0.0,1.0,0.0,4.919079780578613,-1.0,fixed_topk,16,64,0.6121119260787964
29,0.022464130780222066,0.019859314722612775,3.19757076636387,0.9330848111255275,0.16367695635072202,1284319.731392483,0.5826957128088098,0.8829022306469791,2801.615667308099,260500.92125984252,0.8225108307386222,0.12441295057777627,13.650362175370185,32.19726239294542,8.043315065212994,36.0,0.8755774705734983,0.9445827286141466,0.015762744176878625,0.018406098931716155,0.41581880181949593,0.3557427349522358,0.011904762126505375,0.5349507974484796,0.7762409722431304,0.7526025696262495,4.71259842519685,0.16362869516601714,0.06336278660012669,0.7105301241549294,57.87334259914288,0.16367695635072202,0.9330848111255275,1284319.731392483,0.008087073898876668,0.0627450942993164,0.12086191903457554,0.0,1.0,0.0,10.268050193786621,-1.0,fixed_topk,16,64,0.6121119260787964
30,0.022338600246250395,0.019781045394453398,3.200073153328082,0.9303426920898318,0.16296126531177932,1264614.0933555402,0.5832698486243438,0.8835453240264434,2806.792018059357,259574.3412073491,0.8224618241751499,0.12551147092984408,13.651007690431472,32.19560203623414,8.022932787466782,36.0,0.8744542778222902,0.9448798826335859,0.01565235303018213,0.018303328947609325,0.41073261580755077,0.35102222582173787,0.011904762126505375,0.5347606128750203,0.7712361167020366,0.74817965572395,4.727034120734908,0.16457268404053266,0.06364191292230226,0.7060639776895679,57.89881731769231,0.16296126531177932,0.9303426920898318,1264614.0933555402,0.008135262683640159,0.0627450942993164,0.1214921978202079,0.0,1.0,0.0,6.53619909286499,-1.0,fixed_topk,16,64,0.6121119260787964
31,0.022471473635396776,0.01992546372345387,3.20132500418215,0.9429051973844763,0.1625028568517974,1372217.3534847668,0.5824039361569202,0.8830674581457835,2801.6841137102597,260215.78477690287,0.8225061071930699,0.12498651030963714,13.659467265588125,32.2120676488938,8.046387192060795,36.0,0.8749755822727266,0.9431379948594867,0.016079544109289884,0.018922761794432676,0.412228588278838,0.3508087120109343,0.011904762126505375,0.5346622889571084,0.7755464594573604,0.7513094663028425,4.748031496062992,0.1634488878209447,0.06221423448207654,0.6933218874330596,57.982680082946935,0.1625028568517974,0.9429051973844763,1372217.3534847668,0.008082365447880206,0.0627450942993164,0.12054419180187653,0.0,1.0,0.0,6.318392753601074,-1.0,fixed_topk,16,64,0.6121119260787964
32,0.02240317208225548,0.019814759349264695,3.204474146284769,0.9390766767300959,0.16347524508090783,1305314.8172976288,0.5821972624445204,0.8830460471092135,2803.1567039189376,260381.5249343832,0.8226267549361672,0.12518641709147593,13.658343753880496,32.21053668128065,8.06350065629543,36.0,0.8747795704480353,0.9422185227301169,0.015927481578095887,0.018681827876832962,0.41421749028242794,0.35307675566807817,0.011904762126505375,0.5348648463968416,0.7744180984249642,0.7513545382967007,4.699475065616798,0.1637949173453599,0.06336102642490482,0.7076747567634883,58.01729997249413,0.16347524508090783,0.9390766767300959,1305314.8172976288,0.008089071403079106,0.0627450942993164,0.12078683289486593,0.0,1.0,0.0,6.146385192871094,-1.0,fixed_topk,16,64,0.6121119260787964
33,0.02243472945086873,0.01985639457779098,3.196327354025653,0.9485327265863344,0.1631977619930828,1210880.8520075467,0.5828891242752444,0.8828844294955824,2805.723701270128,260067.99212598425,0.8224332530902126,0.12519062593602595,13.656208511103435,32.20479291623911,8.04477554081565,36.0,0.8747677939274108,0.9441736126912449,0.015794442401920246,0.01846849713966451,0.41201328892955,0.35222585084713665,0.011904762126505375,0.5346425063189075,0.7727292152834743,0.7500961990876206,4.7204724409448815,0.1643144627568603,0.0640041123381437,0.7139855889197723,57.929026706325104,0.1631977619930828,0.9485327265863344,1210880.8520075467,0.008117390877207902,0.0627450942993164,0.12134823970633542,0.0,1.0,0.0,9.348041534423828,-1.0,fixed_topk,16,64,0.6121119260787964
34,0.02235171080657386,0.01979789062430031,3.1970909264456884,0.9514594293172591,0.164383517729798,1257378.1090901913,0.5829022613371139,0.8831700632317692,2808.811425036332,260510.58792650918,0.8223614942996208,0.12475861298720851,13.652369818408731,32.200881553963576,8.04493218682721,36.0,0.8752066310152137,0.9433274707151487,0.01564243525447534,0.018225013576185188,0.4107459521708213,0.350835283753753,0.011904762126505375,0.5349011992360307,0.7740057374978248,0.7512536878821271,4.725721784776903,0.16371176554149217,0.06274667751347142,0.7017595869662567,57.958572848262435,0.164383517729798,0.9514594293172591,1257378.1090901913,0.008095467133139531,0.0627450942993164,0.12082153363177782,0.0,1.0,0.0,6.7603912353515625,-1.0,fixed_topk,16,64,0.6121119260787964
35,0.022448510468724793,0.019877314202125695,3.187667493745098,0.9339880078952769,0.1646835456682941,1250203.4502548804,0.5839326651351344,0.8828751766566953,2801.5091866320527,260269.61417322836,0.8224888776126708,0.12474325735690514,13.641082719372449,32.1817984564002,8.038368992810685,36.0,0.8752456356409591,0.9438815482660782,0.015807893805528484,0.01847304376946784,0.41436561936233923,0.3545041290402725,0.011904762126505375,0.5353377689932778,0.7751955160447549,0.7518405287990951,4.708661417322834,0.16383121188074898,0.06354297097195477,0.7088325148805232,57.717028550275664,0.1646835456682941,0.9339880078952769,1250203.4502548804,0.008095313034697467,0.0627450942993164,0.12093498503051092,0.0,1.0,0.0,4.293137550354004,-1.0,fixed_topk,16,64,0.6121119260787964
