epoch,align_clean_topk,align_adv_topk,L_entangle_bg,L_anchor,L_collapse_aux,alsi_score,cos_t_conf,cos_t_clean,M_conf_sum,rlcp_conf_mass,rlcp_trim_keep_ratio,rlcp_core_exclusion_ratio,rlcp_adaptive_inner_mean,rlcp_adaptive_outer_mean,rlcp_adaptive_inner_min,rlcp_adaptive_outer_max,confounder_purity_ratio,overlap_ratio,preserve_loss,L_margin,margin_clean_mean,margin_adv_mean,gate_positive_ratio,pag_positive_ratio,pag_threshold,pag_mean_target_score,pag_fallback_count,perturbed_area_ratio_mean,L_tv,L_budget,L_total,L_tsvc,L_sem,sld_score,mean_abs_delta,max_abs_delta,saturation_ratio,support_prebaked_ratio,support_fallback_ratio,support_empty_ratio,raw_instance_area_ratio,final_support_area_ratio,ring_added_area_ratio,pixel_support_area_ratio,ring_area_ratio,ring_safe_area_ratio,topology_context_overlap_ratio,raw_core_delta_abs_mean,raw_ring_delta_abs_mean,raw_ring_to_core_ratio,eff_core_delta_abs_mean,eff_ring_delta_abs_mean,eff_ring_to_core_ratio,core_delta_abs_mean,ring_delta_abs_mean,effective_ring_to_core_ratio,core_grad_abs_mean,ring_grad_abs_mean,ring_grad_to_core_ratio,grad_snr_M_AL,cos_t_conf_clean,cos_t_conf_adv,cos_t_conf_drift,target_feature_norm_clean,target_feature_norm_adv,context_feature_norm_clean,context_feature_norm_adv,target_logit_clean_mean,target_logit_adv_mean,target_prob_clean_mean,target_prob_adv_mean,frozen_assignment_guidance_enabled,freeze_assignment_epoch,ring_weight,topology_ring_weight,diag_p3_topology_sum,diag_p3_assign_sum,diag_p3_M_AL_sum,diag_p3_overlap_ratio,diag_p3_M_AL_density,diag_p3_pag_units,diag_p4_topology_sum,diag_p4_assign_sum,diag_p4_M_AL_sum,diag_p4_overlap_ratio,diag_p4_M_AL_density,diag_p4_pag_units,diag_p5_topology_sum,diag_p5_assign_sum,diag_p5_M_AL_sum,diag_p5_overlap_ratio,diag_p5_M_AL_density,diag_p5_pag_units,grad_norm_fourier,grad_norm_suppress,support_source,freq_mode,freq_active_num_bases,freq_candidate_num_bases,freq_score_top_mean,freq_score_max,freq_score_min,active_basis_indices
27,0.02246329533070658,0.020582005981688346,3.762444606290402,0.5497450057681151,0.17367974220924176,2255141.5543044982,0.5711677825304887,0.9330669572242801,2760.4783181017765,256534.72965879264,0.9236101677255061,0.12489993949910556,13.651883307775996,32.20020782044563,8.03368686663567,36.0,0.8627764057852745,0.952567308299956,0.007035355466195527,0.005003810863673175,0.4131019520438875,0.3976664724234208,0.011904762126505375,0.5348748263237686,0.7758806113249361,0.7527215677320813,4.702099737532809,0.10893246261622962,0.03699328156867678,0.6852342239202164,70.70878570036,0.17367974220924176,0.5497450057681151,2255141.5543044982,0.005551660341134887,0.0627450942993164,0.08392192082103156,1.0,0.0,0.0,0.15891907974470132,0.15891907974470132,0.0,0.10933969396696942,0.036544880343312665,0.031094987321830796,0.0,0.209112304814526,0.0,0.0,0.05076713800141292,0.0,0.0,0.05076713800141292,0.0,0.0,nan,nan,nan,nan,0.5243297969014729,0.5746486088500564,0.05031881297012756,5.970526455998524,5.571556804520154,3.971051885658258,3.9631266097384157,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16772.85564304462,44.528871391076116,44.40157480314961,0.9928494198242271,0.0028200861033954366,44.528871391076116,4201.648293963254,64.5774278215223,62.38057742782152,0.9649867722076577,0.015548424067403432,64.5774278215223,1053.3517060367453,76.99081364829397,69.4002624671916,0.8998657328679829,0.06686650063407529,76.99081364829397,6.468348503112793,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
28,0.02231592480142129,0.020412238545134038,3.758592237011967,0.5453334872725755,0.17489510215329998,2113417.9414819446,0.5716046276237502,0.9329132203824251,2769.4104900343436,256682.1968503937,0.9234886833532588,0.12522425154884212,13.671771032585355,32.22904066099252,8.023278829436387,36.0,0.8625019501130936,0.9534786918162022,0.007041157945609233,0.0050087239915204695,0.4113973660731879,0.3961214628901694,0.011904762126505375,0.5339137696084822,0.7736964659938066,0.7507717464929466,4.6745406824146984,0.10908130599366711,0.03754725153961285,0.6942457045157124,70.62301454519037,0.17489510215329998,0.5453334872725755,2113417.9414819446,0.0055638437649464904,0.0627450942993164,0.08418372202068176,1.0,0.0,0.0,0.15891604163093231,0.15891604163093231,0.0,0.10948903706130081,0.036630270337769055,0.03116140330303216,0.0,0.21163917239441724,0.0,0.0,0.050809433446057546,0.0,0.0,0.050809433446057546,0.0,0.0,nan,nan,nan,nan,0.5250662499101721,0.5751305212668435,0.050064272273382726,5.960058749817171,5.566390468692527,3.9758387563109676,3.967464321241604,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16802.089238845143,44.48425196850393,44.356955380577425,0.9965204270459131,0.002769010508411101,44.48425196850393,4208.779527559055,64.51443569553805,62.31758530183727,0.9650688656516934,0.01537952156810035,64.51443569553805,1055.023622047244,76.98556430446195,69.33858267716535,0.8988467827510012,0.06637872952106973,76.98556430446195,3.9759647846221924,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
29,0.022464130780222066,0.02057125431050368,3.7591684634291282,0.5598968242409974,0.17427309625965404,2233318.173468798,0.5711684479383865,0.9327344695727035,2762.889672226795,256887.2125984252,0.9236421717798513,0.12441295057777627,13.650362175370185,32.19726239294542,8.043315065212994,36.0,0.8633205235143334,0.9532786748755006,0.0069795970638769035,0.004915630292604809,0.41581880181949593,0.40066964212521483,0.011904762126505375,0.5349507974484796,0.7762409722431304,0.7526025696262495,4.71259842519685,0.10869965287722315,0.03711013592965412,0.6912721364204026,70.69696496477903,0.17427309625965404,0.5598968242409974,2233318.173468798,0.00554175979489573,0.0627450942993164,0.08380488218284968,1.0,0.0,0.0,0.15890820414128282,0.15890820414128282,0.0,0.1091059116045321,0.036498053234041206,0.031045609645134822,0.0,0.21124671472434656,0.0,0.0,0.050793325284332544,0.0,0.0,0.050793325284332544,0.0,0.0,nan,nan,nan,nan,0.5241610527670864,0.5747211824023765,0.05056012922083631,5.97161514093661,5.571039774912234,3.9751045873888917,3.9667429867691877,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16744.3937007874,44.5485564304462,44.40813648293963,0.9957061674419032,0.0028269274206564193,44.5485564304462,4194.580052493438,64.48818897637796,62.30183727034121,0.9643123705722263,0.015626338180842293,64.48818897637796,1051.6719160104988,77.04461942257218,69.46981627296589,0.8998174866123672,0.06670625130636688,77.04461942257218,9.848936080932617,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
30,0.022338600246250395,0.020437937369814578,3.7622731082395617,0.5484847871493792,0.17391628703576686,2242183.818814481,0.5710993672932124,0.9328555591619542,2767.864382232371,255963.86089238845,0.9236558659652401,0.12551147092984408,13.651007690431472,32.19560203623414,8.022932787466782,36.0,0.8621346259160982,0.9533171389040118,0.007073734657780275,0.005034799582664543,0.41073261580755077,0.39504512168682154,0.011904762126505375,0.5347606128750203,0.7712361167020366,0.74817965572395,4.727034120734908,0.1094965564766581,0.037390326142428425,0.6887898452951526,70.70082409675979,0.17391628703576686,0.5484847871493792,2242183.818814481,0.005584262589510931,0.0627450942993164,0.08448009828491787,1.0,0.0,0.0,0.15891177901769313,0.15891177901769313,0.0,0.10990583250333318,0.03674232866859499,0.03127046741955862,0.0,0.21025144323325778,0.0,0.0,0.05080954389839139,0.0,0.0,0.05080954389839139,0.0,0.0,nan,nan,nan,nan,0.5243123403919026,0.574568722451192,0.05025638265382705,5.965877613015894,5.568291251991054,3.9770620121000517,3.9688552693327814,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16859.58530183727,44.58792650918635,44.46194225721785,0.9961853261186192,0.0028156083140097265,44.58792650918635,4222.845144356956,64.36745406824147,62.166666666666664,0.9647528048192687,0.015405777764515152,64.36745406824147,1058.4593175853017,77.09317585301837,69.44225721784777,0.8990132857741493,0.06627828764678793,77.09317585301837,4.000753402709961,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
31,0.022471473635396776,0.020598075851270065,3.7600050936220826,0.5585856016070199,0.17285647305838392,2300939.4942872087,0.5708504161861833,0.9324747119623635,2762.920635433647,256603.5249343832,0.9235022052744462,0.12498651030963714,13.659467265588125,32.2120676488938,8.046387192060795,36.0,0.8626719998149258,0.952965237682724,0.007057368469954984,0.005006459817494109,0.412228588278838,0.39647189690059254,0.011904762126505375,0.5346622889571084,0.7755464594573604,0.7513094663028425,4.748031496062992,0.10887939971810563,0.03647536629434489,0.6755677693159249,70.7024289629278,0.17285647305838392,0.5585856016070199,2300939.4942872087,0.005545207233903954,0.0627450942993164,0.08373630236042297,1.0,0.0,0.0,0.15891182700221723,0.15891182700221723,0.0,0.10928834605170047,0.0365619686410183,0.031103619210558927,0.0,0.20669102968627445,0.0,0.0,0.05073420408647697,0.0,0.0,0.05073420408647697,0.0,0.0,nan,nan,nan,nan,0.5242030337329037,0.5743173749519355,0.05011434132607916,5.971381415761778,5.572584241373124,3.9703694127571736,3.9623883873041765,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16771.136482939633,44.47244094488189,44.33727034120735,0.9957918337307562,0.00288662834528467,44.47244094488189,4201.262467191601,64.64041994750656,62.36745406824147,0.963813288738589,0.015645426230598777,64.64041994750656,1053.2257217847769,76.99475065616798,69.3766404199475,0.8992905905788259,0.06668186447452085,76.99475065616798,6.664684772491455,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
32,0.02240317208225548,0.020505074864458732,3.7690181481869516,0.554647008304208,0.17421668830506132,2252009.749698637,0.5702336458898334,0.9326464787790458,2764.4950544435733,256768.8530183727,0.9237309208327181,0.12518641709147593,13.658343753880496,32.21053668128065,8.06350065629543,36.0,0.8625125877114176,0.95077198280884,0.007093357823647344,0.005081131542223723,0.41421749028242794,0.39839933462577853,0.011904762126505375,0.5348648463968416,0.7744180984249642,0.7513545382967007,4.699475065616798,0.10886527260574769,0.03703942065300748,0.6902680181142852,70.85087437266753,0.17421668830506132,0.554647008304208,2252009.749698637,0.005549606208364403,0.0627450942993164,0.08391271288606908,1.0,0.0,0.0,0.15891711194519192,0.15891711194519192,0.0,0.10927364431575841,0.03655058779115752,0.031093231659001252,0.0,0.2106279426971485,0.0,0.0,0.050785593587011006,0.0,0.0,0.050785593587011006,0.0,0.0,nan,nan,nan,nan,0.5232519165985119,0.57379377762268,0.050541860928534486,5.973012834563133,5.572965336304845,3.9716507663668383,3.9633677445580218,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16768.6062992126,44.699475065616795,44.55380577427822,0.9886894783743955,0.0028687393366447944,44.699475065616795,4200.774278215223,64.44881889763779,62.196850393700785,0.9640220503338299,0.01556280269228811,64.44881889763779,1053.1364829396325,76.99606299212599,69.37139107611549,0.8996044197182965,0.06664479798138556,76.99606299212599,3.397867202758789,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
33,0.02243472945086873,0.020550046453443098,3.762085372694521,0.5570959841094305,0.1739281832076746,2156026.710687515,0.5708661242498189,0.9326827288821188,2766.884094758923,256454.23359580053,0.9237072557367362,0.12519062593602595,13.656208511103435,32.20479291623911,8.04477554081565,36.0,0.8625378011280925,0.9517295171928161,0.0070172269483954886,0.00493019184780862,0.41201328892955,0.39664589451366833,0.011904762126505375,0.5346425063189075,0.7727292152834743,0.7500961990876206,4.7204724409448815,0.10909446764962254,0.0374496539644017,0.6958176664167189,70.73603105920506,0.1739281832076746,0.5570959841094305,2156026.710687515,0.0055639233856933715,0.0627450942993164,0.08416259687227684,1.0,0.0,0.0,0.15892607999919206,0.15892607999919206,0.0,0.10950235965761926,0.036637361608738976,0.03117348686388628,0.0,0.212224298776357,0.0,0.0,0.05080837620297309,0.0,0.0,0.05080837620297309,0.0,0.0,nan,nan,nan,nan,0.5239068516746022,0.5743321422243056,0.05042529124963412,5.970174433678154,5.568450274221335,3.9715956982978073,3.963552054614218,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16803.404199475066,44.541994750656166,44.40288713910761,0.9925642334976011,0.0028302710281502995,44.541994750656166,4209.291338582677,64.44356955380577,62.21916010498688,0.9631137318389382,0.015424326214908128,64.44356955380577,1055.1128608923884,77.07349081364829,69.49212598425197,0.8995105862419102,0.06652440282410985,77.07349081364829,20.541736602783203,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
34,0.02235171080657386,0.020450271083056693,3.760458425586931,0.5576651288377331,0.17461132674705326,2199283.1477304436,0.5711326167567561,0.9326559262690792,2770.121391209612,256896.76377952757,0.9236234382955216,0.12475861298720851,13.652369818408731,32.200881553963576,8.04493218682721,36.0,0.862951492443451,0.9526607252075702,0.00700811398328035,0.004936455054952044,0.4107459521708213,0.39547652880272527,0.011904762126505375,0.5349011992360307,0.7740057374978248,0.7512536878821271,4.725721784776903,0.10897281056079339,0.03667882443686796,0.6847683813941134,70.71118816866337,0.17461132674705326,0.5576651288377331,2199283.1477304436,0.0055523013067859525,0.0627450942993164,0.08390321286292526,1.0,0.0,0.0,0.15891270417603692,0.15891270417603692,0.0,0.10938090979661841,0.036591981681860654,0.03112548891836264,0.0,0.20896832689003375,0.0,0.0,0.050768503423007066,0.0,0.0,0.050768503423007066,0.0,0.0,nan,nan,nan,nan,0.5241972172758295,0.5746408189245196,0.050443602523817244,5.970539199294278,5.570787849493024,3.9750920483029337,3.966557856515531,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16787.104986876642,44.60629921259842,44.485564304461946,0.9935510473725202,0.0028181209037083047,44.60629921259842,4205.535433070866,64.52362204724409,62.313648293963254,0.965368740203935,0.015398630863788837,64.52362204724409,1054.246719160105,77.0262467191601,69.41863517060368,0.8990623880462542,0.06623779291026109,77.0262467191601,5.831913471221924,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
35,0.022448510468724793,0.020547084359383686,3.74817071248853,0.561539147039411,0.1757139950169353,2142780.3622753317,0.5724524907826437,0.9326860876273195,2762.819223505724,256656.34908136484,0.9234516703159483,0.12474325735690514,13.641082719372449,32.1817984564002,8.038368992810685,36.0,0.8629950029765044,0.9525686749913762,0.007104774218375289,0.0050832077793725354,0.41436561936233923,0.39870700670352444,0.011904762126505375,0.5353377689932778,0.7751955160447549,0.7518405287990951,4.708661417322834,0.10886827975589772,0.03714717724886075,0.6915293503308234,70.51086760193031,0.1757139950169353,0.561539147039411,2142780.3622753317,0.005552491442033938,0.0627450942993164,0.08399196337722731,1.0,0.0,0.0,0.1589088125203387,0.1589088125203387,0.0,0.10927592605117738,0.03655376447623796,0.03109637629778523,0.0,0.21107118026072882,0.0,0.0,0.050806639042333686,0.0,0.0,0.050806639042333686,0.0,0.0,nan,nan,nan,nan,0.5250900447766248,0.5759498920301444,0.05085984644390823,5.967011376524432,5.565269698412506,3.971122248592027,3.9631223965921816,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16769.09711286089,44.55643044619423,44.40944881889764,0.9936323703464155,0.0028246108069504526,44.55643044619423,4200.774278215223,64.53412073490814,62.34251968503937,0.9643696584855765,0.015525735725375937,64.53412073490814,1053.254593175853,77.05643044619423,69.44225721784777,0.8997039961421375,0.06671416133659802,77.05643044619423,4.9055562019348145,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
36,0.022441926991611016,0.020523013511618837,3.7616145491912922,0.5664689788237958,0.17311612145090355,2142000.7211956247,0.5708524864867711,0.9324005392566658,2764.307066749715,256689.45406824147,0.9236946095788264,0.12477004335317615,13.666814523960408,32.22261372843705,8.036566861699619,36.0,0.8630095225139264,0.9517806058046512,0.00707880905071601,0.005044885697409302,0.41411559735461484,0.3987316230111548,0.011904762126505375,0.53386051456996,0.7752076285248289,0.7510741748761033,4.698162729658793,0.10889027453470104,0.03648295666866024,0.6807548378709107,70.7676758753659,0.17311612145090355,0.5664689788237958,2142000.7211956247,0.00554769283546785,0.0627450942993164,0.08382592932504462,1.0,0.0,0.0,0.15891248040273628,0.15891248040273628,0.0,0.10929890264441648,0.03656049161719212,0.03110235814112691,0.0,0.20806296088292348,0.0,0.0,0.05075880146482427,0.0,0.0,0.05075880146482427,0.0,0.0,nan,nan,nan,nan,0.5234303081331549,0.5743728018840832,0.050942493903392214,5.971235924088318,5.5681915352037885,3.9739707536271878,3.9657338868601735,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16772.63779527559,44.51706036745407,44.371391076115486,0.9905470200890913,0.0028233929249355362,44.51706036745407,4201.797900262467,64.51181102362204,62.26902887139108,0.9651221307277398,0.015471561822124622,64.51181102362204,1053.3123359580052,77.0485564304462,69.43963254593176,0.8996726665971209,0.06670101232452263,77.0485564304462,8.537535667419434,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
37,0.022423925126347877,0.020529715898581182,3.7506810880395682,0.5582367490361057,0.17442452199659322,2129867.380712939,0.5718924976748433,0.932462906561081,2764.645907451266,256576.95800524935,0.9235959982830292,0.12513331670420613,13.669205903091502,32.2237797155229,8.048969006705235,36.0,0.8625733682365752,0.9518389113009456,0.007139197435215351,0.005122375223169035,0.4144714764683578,0.39857870805764134,0.011904762126505375,0.5343370148575831,0.7746415706756232,0.7515871558900988,4.694225721784777,0.10897168021385126,0.037191704702698024,0.6946469063521057,70.53770360671317,0.17442452199659322,0.5582367490361057,2129867.380712939,0.0055560755379634895,0.0627450942993164,0.08402687509659082,1.0,0.0,0.0,0.158904056579111,0.158904056579111,0.0,0.10938005737002128,0.03659572683059637,0.031127854243038208,0.0,0.21191678844244424,0.0,0.0,0.0508006758786422,0.0,0.0,0.0508006758786422,0.0,0.0,nan,nan,nan,nan,0.5246763235497455,0.5753396756992676,0.05066335268162137,5.9659843750408825,5.562570601727809,3.9718643524932538,3.963547531544695,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16786.383202099736,44.47769028871391,44.35301837270341,0.99141589140232,0.002802011327050184,44.47769028871391,4204.85564304462,64.58661417322834,62.38845144356955,0.9650633695596622,0.015480741334452383,64.58661417322834,1054.0892388451443,77.06955380577428,69.4750656167979,0.8990374729408525,0.06656138186565307,77.06955380577428,4.797986030578613,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
38,0.02252865152365071,0.020610874552973925,3.761984301364328,0.5519099906282475,0.17496167983752223,2250341.845738041,0.5708177720187579,0.9326167299704711,2761.4351531635343,256727.3779527559,0.9236197222874863,0.12502222610410713,13.647347496492566,32.189959484965485,8.027238704813307,36.0,0.8626351495021034,0.9524824039369054,0.007008864909161147,0.004923299663538832,0.4132018357984663,0.39788684999848917,0.011904762126505375,0.5349315409732015,0.7757666749217103,0.7533547924086565,4.699475065616798,0.1087545530572338,0.036454834090423556,0.6822436481636027,70.71373897962995,0.17496167983752223,0.5519099906282475,2250341.845738041,0.005539737804365049,0.0627450942993164,0.08368342637213978,1.0,0.0,0.0,0.15893118544131513,0.15893118544131513,0.0,0.10916239179651255,0.03650929598905283,0.031068758716381442,0.0,0.2082946796239767,0.0,0.0,0.05074844354177714,0.0,0.0,0.05074844354177714,0.0,0.0,nan,nan,nan,nan,0.5235907515626613,0.5742879908659017,0.050697239782230466,5.971574281770103,5.5697610376179485,3.9702833291218163,3.9624013733363204,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16749.524934383204,44.509186351706035,44.3753280839895,0.9937993795794088,0.002850727155358857,44.509186351706035,4196.002624671916,64.50393700787401,62.300524934383205,0.9641690553679224,0.015604781616554477,64.50393700787401,1051.9186351706037,77.05118110236221,69.43700787401575,0.8994787768633875,0.06657879544024758,77.05118110236221,7.639980792999268,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
39,0.022429614566789643,0.02051087007662306,3.7551737782836274,0.5648903738795303,0.17520969445154735,2223487.886361054,0.5715317910346458,0.9324596868542757,2764.124881961317,256706.93175853018,0.9236396205915447,0.12509292183829862,13.647394570562058,32.19327447427332,8.021178875016727,36.0,0.8626270481065047,0.9529475924119722,0.00701917001056018,0.004948144427377222,0.4145331331125395,0.3992166578613241,0.011904762126505375,0.5351834544682887,0.775124951287965,0.7521264942790887,4.706036745406824,0.10888254210313787,0.03657536987665053,0.6828820987010565,70.65029197352452,0.17520969445154735,0.5648903738795303,2223487.886361054,0.005546896910940216,0.0627450942993164,0.08381631421878583,1.0,0.0,0.0,0.1589070113687531,0.1589070113687531,0.0,0.1092917813657932,0.036554591666682186,0.031097971983351732,0.0,0.208675873124665,0.0,0.0,0.05075478280129756,0.0,0.0,0.05075478280129756,0.0,0.0,nan,nan,nan,nan,0.524244476341148,0.5750263067694056,0.050781829863801385,5.970892025312619,5.567890708632146,3.9742072043143546,3.9662725267343526,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16772.265091863515,44.54330708661417,44.39501312335958,0.9962765492561126,0.0027971742833254134,44.54330708661417,4201.6010498687665,64.52099737532808,62.27165354330709,0.9631951472509702,0.015499720397318955,64.52099737532808,1053.4960629921259,77.01181102362204,69.38582677165354,0.8993710807288371,0.06655009460188692,77.01181102362204,5.33988618850708,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
40,0.02230143283061155,0.02042162286611445,3.7631016353296793,0.5484028199682711,0.17360679453282846,2181899.6176252095,0.5710314829114332,0.9329400921952601,2766.872367451719,256520.30446194226,0.9236076006687013,0.12516013264424888,13.658916741340557,32.20805911955406,8.053572198398166,36.0,0.862598105972963,0.9519003213977547,0.00708433236679908,0.005039226804349894,0.4128172507905585,0.3970648731811466,0.011904762126505375,0.5344347106444886,0.7732155866608705,0.7506459742774761,4.673228346456693,0.10917322932109433,0.037335697292616675,0.694762702376198,70.71453954541464,0.17360679453282846,0.5484028199682711,2181899.6176252095,0.0055665696666788635,0.0627450942993164,0.08419969586992827,1.0,0.0,0.0,0.15890688046139648,0.15890688046139648,0.0,0.1095821948775782,0.036637705640764684,0.03117788975124597,0.0,0.21207976273253606,0.0,0.0,0.05079797400696512,0.0,0.0,0.05079797400696512,0.0,0.0,nan,nan,nan,nan,0.5239362166974493,0.5745371506335121,0.05060093416190473,5.968203814010918,5.5668012260452,3.973978803956705,3.96528804041478,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16813.51443569554,44.47244094488189,44.33202099737533,0.9915944654153108,0.0028172590222998537,44.47244094488189,4211.797900262467,64.61417322834646,62.40551181102362,0.964037486343561,0.015510993661525155,64.61417322834646,1055.9317585301837,76.96456692913385,69.37926509186352,0.9000690124343937,0.06637371999836109,76.96456692913385,8.160862922668457,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
