epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,2830.92,0.90284,1.12386,1.31487,0.6821,0.56304,0.64208,0.43388,1.26499,2.38023,1.61409,0.00795954,0.00795954,0.00795954
62,2876.09,0.89456,1.11302,1.30983,0.67449,0.56716,0.64171,0.43476,1.26256,2.37484,1.61185,0.00789628,0.00789628,0.00789628
63,2923.02,0.89906,1.11668,1.31003,0.67446,0.56748,0.64112,0.4356,1.26171,2.36815,1.61154,0.00783231,0.00783231,0.00783231
64,2968.13,0.8989,1.10732,1.30649,0.6733,0.57263,0.64225,0.43655,1.26079,2.35721,1.60991,0.00776766,0.00776766,0.00776766
65,3013.31,0.8986,1.10838,1.30717,0.67855,0.56864,0.64336,0.43748,1.26021,2.35558,1.60836,0.00770234,0.00770234,0.00770234
66,3060.87,0.89537,1.11041,1.3043,0.68378,0.56789,0.64493,0.43833,1.25807,2.35134,1.60573,0.00763637,0.00763637,0.00763637
67,3107.21,0.89239,1.0942,1.30093,0.68113,0.56938,0.64592,0.43943,1.25779,2.34694,1.60487,0.00756976,0.00756976,0.00756976
68,3151.96,0.89323,1.09813,1.30166,0.67487,0.57569,0.64628,0.43974,1.25665,2.34452,1.60344,0.00750252,0.00750252,0.00750252
69,3197.08,0.88311,1.08018,1.29385,0.68132,0.57453,0.64681,0.44086,1.25489,2.33987,1.60159,0.00743468,0.00743468,0.00743468
70,3245.91,0.88713,1.08234,1.29373,0.67279,0.57963,0.64743,0.4414,1.25392,2.33985,1.6008,0.00736625,0.00736625,0.00736625
71,3293.48,0.88245,1.08095,1.29164,0.67802,0.57974,0.64876,0.4423,1.2532,2.33777,1.59988,0.00729725,0.00729725,0.00729725
72,3339.5,0.88706,1.08276,1.29291,0.67476,0.58156,0.64957,0.4429,1.25195,2.33312,1.59807,0.0072277,0.0072277,0.0072277
73,3384.66,0.88377,1.07471,1.28749,0.68347,0.57971,0.65086,0.44369,1.25107,2.33066,1.59696,0.00715761,0.00715761,0.00715761
74,3431.27,0.87445,1.06588,1.28305,0.68931,0.57509,0.65184,0.4446,1.2505,2.32915,1.59613,0.007087,0.007087,0.007087
75,3477.17,0.87862,1.07036,1.2867,0.69775,0.57133,0.65237,0.44519,1.24922,2.32938,1.59475,0.00701588,0.00701588,0.00701588
76,3522.49,0.87613,1.05612,1.28357,0.69645,0.57351,0.65315,0.4458,1.24893,2.32821,1.5941,0.00694428,0.00694428,0.00694428
77,3568.66,0.8706,1.05321,1.28116,0.69694,0.57588,0.65379,0.44635,1.24818,2.32399,1.5934,0.00687222,0.00687222,0.00687222
78,3615.25,0.87027,1.04686,1.27856,0.7005,0.57564,0.65413,0.44699,1.24754,2.32289,1.59251,0.0067997,0.0067997,0.0067997
79,3659.38,0.86996,1.04834,1.28037,0.70084,0.5762,0.65445,0.44776,1.24664,2.32128,1.59174,0.00672675,0.00672675,0.00672675
80,3705.21,0.86718,1.04669,1.27715,0.69085,0.58251,0.65497,0.44792,1.24589,2.31894,1.59097,0.00665339,0.00665339,0.00665339
81,3752.5,0.86853,1.04178,1.27593,0.69129,0.58488,0.65604,0.44891,1.24496,2.31717,1.59011,0.00657963,0.00657963,0.00657963
82,3798.91,0.86456,1.04215,1.27529,0.6922,0.58225,0.6562,0.44935,1.24397,2.31521,1.58896,0.0065055,0.0065055,0.0065055
83,3843.6,0.86429,1.03193,1.2735,0.69267,0.57984,0.65621,0.44971,1.24297,2.31415,1.5875,0.00643101,0.00643101,0.00643101
84,3887.42,0.85914,1.02872,1.2678,0.68997,0.5803,0.65627,0.45012,1.24203,2.31275,1.5861,0.00635617,0.00635617,0.00635617
85,3933.05,0.85901,1.02343,1.26695,0.68584,0.58572,0.65661,0.45032,1.24106,2.3118,1.58479,0.00628101,0.00628101,0.00628101
86,3979.23,0.85417,1.02058,1.26688,0.68726,0.58534,0.65733,0.45082,1.24023,2.3108,1.58392,0.00620555,0.00620555,0.00620555
87,4024.36,0.85826,1.02239,1.26902,0.68764,0.5847,0.6576,0.45093,1.23969,2.30913,1.58335,0.00612981,0.00612981,0.00612981
88,4070.16,0.85719,1.01514,1.26689,0.68569,0.58706,0.65793,0.45149,1.23902,2.30679,1.58254,0.0060538,0.0060538,0.0060538
89,4115.14,0.85001,1.00367,1.26061,0.68351,0.58737,0.65757,0.45168,1.23846,2.30552,1.58173,0.00597754,0.00597754,0.00597754
90,4159.48,0.85144,1.00551,1.26384,0.68425,0.58699,0.65838,0.45215,1.23776,2.30382,1.5807,0.00590105,0.00590105,0.00590105
91,4206.27,0.84883,1.00041,1.25944,0.68072,0.58788,0.65891,0.45233,1.23706,2.30262,1.57963,0.00582435,0.00582435,0.00582435
92,4250.58,0.84753,1.00374,1.25669,0.68287,0.58752,0.65899,0.45297,1.2363,2.30145,1.57867,0.00574746,0.00574746,0.00574746
93,4295.07,0.84791,0.99585,1.25725,0.68556,0.58817,0.65946,0.4533,1.23608,2.30126,1.57838,0.0056704,0.0056704,0.0056704
