epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,4217.98,0.87013,1.01937,1.26648,0.706,0.61192,0.68396,0.47643,1.19164,1.79655,1.52632,0.00582435,0.00582435,0.00582435
92,4263.39,0.87079,1.0198,1.26328,0.71096,0.60924,0.68433,0.47669,1.19105,1.79448,1.52558,0.00574746,0.00574746,0.00574746
93,4309.34,0.8718,1.01641,1.26303,0.70941,0.61158,0.68485,0.47715,1.1911,1.79313,1.52541,0.0056704,0.0056704,0.0056704
94,4357.1,0.87064,1.01669,1.26041,0.7077,0.61523,0.68533,0.47766,1.1907,1.79209,1.52461,0.00559318,0.00559318,0.00559318
95,4403.02,0.86325,1.00922,1.26033,0.70696,0.61662,0.68569,0.47787,1.1906,1.79093,1.5241,0.00551584,0.00551584,0.00551584
96,4447.76,0.86252,1.0008,1.25606,0.7082,0.61597,0.68616,0.4783,1.19005,1.79026,1.52328,0.00543837,0.00543837,0.00543837
97,4493.27,0.85834,0.99291,1.25448,0.70971,0.6161,0.68666,0.47845,1.18936,1.79008,1.52232,0.00536081,0.00536081,0.00536081
98,4539.41,0.85566,0.995,1.25063,0.70744,0.61826,0.68706,0.47888,1.18872,1.7911,1.52141,0.00528318,0.00528318,0.00528318
99,4585.68,0.86021,0.99455,1.25096,0.70991,0.61628,0.68716,0.47916,1.1884,1.79112,1.52081,0.00520548,0.00520548,0.00520548
100,4631.87,0.85249,0.9933,1.24665,0.70997,0.61804,0.68801,0.47965,1.18779,1.79093,1.52009,0.00512775,0.00512775,0.00512775
101,4693.53,0.82507,0.88628,1.23159,0.71055,0.61932,0.68856,0.48047,1.18723,1.7893,1.51956,0.00505,0.00505,0.00505
102,4740.38,0.82146,0.86896,1.23053,0.71298,0.61844,0.68911,0.48129,1.18651,1.78833,1.51874,0.00497225,0.00497225,0.00497225
103,4786.02,0.80918,0.84823,1.22044,0.71414,0.61757,0.68963,0.48164,1.18575,1.7884,1.51804,0.00489452,0.00489452,0.00489452
104,4831.51,0.80963,0.84736,1.21826,0.71521,0.61809,0.69009,0.48216,1.1849,1.78817,1.51723,0.00481682,0.00481682,0.00481682
105,4879.35,0.8023,0.8293,1.21261,0.71446,0.61848,0.69027,0.48282,1.18416,1.78851,1.51667,0.00473919,0.00473919,0.00473919
106,4925.34,0.80331,0.83386,1.21543,0.71163,0.62069,0.69082,0.4832,1.18367,1.78997,1.51619,0.00466163,0.00466163,0.00466163
107,4970.94,0.80046,0.82132,1.21071,0.70911,0.62361,0.69121,0.48363,1.18263,1.79254,1.51552,0.00458416,0.00458416,0.00458416
108,5015.67,0.79472,0.81642,1.20783,0.70942,0.62413,0.69202,0.48428,1.18199,1.79256,1.51497,0.00450682,0.00450682,0.00450682
109,5061.08,0.78683,0.80454,1.19935,0.70997,0.62378,0.69241,0.48461,1.18151,1.79182,1.51477,0.0044296,0.0044296,0.0044296
110,5105.06,0.78922,0.80312,1.20044,0.70812,0.62667,0.69328,0.48513,1.18105,1.79184,1.51436,0.00435254,0.00435254,0.00435254
111,5151.04,0.78642,0.79291,1.19856,0.71311,0.62569,0.69393,0.48543,1.18029,1.79166,1.51363,0.00427565,0.00427565,0.00427565
112,5195.21,0.77988,0.79004,1.19562,0.71185,0.62632,0.69413,0.48613,1.17987,1.79215,1.51312,0.00419895,0.00419895,0.00419895
113,5240.3,0.77886,0.77994,1.19144,0.7165,0.62558,0.69496,0.48642,1.17936,1.79089,1.5125,0.00412246,0.00412246,0.00412246
114,5285.45,0.77186,0.76871,1.18673,0.7209,0.62452,0.69533,0.48676,1.17892,1.79181,1.51194,0.0040462,0.0040462,0.0040462
115,5330.67,0.77468,0.77206,1.18976,0.72395,0.6229,0.69578,0.48728,1.17822,1.7899,1.51103,0.00397019,0.00397019,0.00397019
116,5375.65,0.76957,0.76335,1.18172,0.72526,0.62129,0.69622,0.48781,1.17764,1.78901,1.51044,0.00389445,0.00389445,0.00389445
117,5420.83,0.76399,0.75334,1.17865,0.72629,0.62176,0.6966,0.48843,1.17717,1.78947,1.50971,0.00381899,0.00381899,0.00381899
118,5466.43,0.76029,0.75637,1.17764,0.72745,0.62186,0.69701,0.4892,1.17642,1.78932,1.50899,0.00374383,0.00374383,0.00374383
119,5510.55,0.75791,0.74705,1.17747,0.73185,0.62041,0.6973,0.48939,1.17587,1.79075,1.50855,0.00366899,0.00366899,0.00366899
120,5555.1,0.76348,0.7447,1.17762,0.73216,0.6212,0.69733,0.48975,1.17528,1.78991,1.50801,0.0035945,0.0035945,0.0035945
121,5599.95,0.75277,0.73708,1.16761,0.73604,0.62003,0.69792,0.49037,1.17468,1.7912,1.50735,0.00352037,0.00352037,0.00352037
122,5644.65,0.75225,0.72764,1.16757,0.73218,0.62195,0.69811,0.49082,1.17445,1.79121,1.50707,0.00344661,0.00344661,0.00344661
123,5690.22,0.74891,0.72644,1.16582,0.73187,0.62212,0.6985,0.49124,1.17424,1.79208,1.50691,0.00337325,0.00337325,0.00337325
124,5733.67,0.74722,0.7226,1.16284,0.73172,0.62187,0.69871,0.49158,1.17398,1.79362,1.50683,0.0033003,0.0033003,0.0033003
125,5777.33,0.74196,0.71433,1.15785,0.73319,0.62241,0.69953,0.49202,1.1735,1.79628,1.50637,0.00322778,0.00322778,0.00322778
126,5822.14,0.7392,0.70585,1.15339,0.73796,0.61919,0.69999,0.49246,1.17317,1.79745,1.50598,0.00315572,0.00315572,0.00315572
127,5867.02,0.73719,0.70419,1.15431,0.73735,0.61948,0.7002,0.49284,1.17273,1.79989,1.50561,0.00308412,0.00308412,0.00308412
128,5910.34,0.73427,0.70221,1.15304,0.7358,0.62205,0.70062,0.49326,1.17241,1.802,1.5052,0.003013,0.003013,0.003013
129,5954.19,0.73068,0.69665,1.15157,0.73679,0.62183,0.70026,0.49376,1.17214,1.80414,1.50496,0.00294239,0.00294239,0.00294239
130,5997.92,0.73189,0.68945,1.1461,0.7387,0.6203,0.70065,0.49412,1.17199,1.80597,1.50474,0.0028723,0.0028723,0.0028723
131,6044.01,0.72547,0.68326,1.14547,0.74074,0.61886,0.70078,0.49466,1.17186,1.80765,1.50466,0.00280275,0.00280275,0.00280275
132,6089.06,0.72482,0.68009,1.14221,0.74176,0.61872,0.70092,0.49518,1.17143,1.81104,1.50426,0.00273375,0.00273375,0.00273375
133,6134.28,0.72343,0.67251,1.14045,0.74114,0.61953,0.70108,0.49523,1.17127,1.81339,1.50407,0.00266532,0.00266532,0.00266532
134,6177.9,0.7164,0.66641,1.1366,0.74364,0.61779,0.70134,0.4955,1.17115,1.81625,1.50384,0.00259748,0.00259748,0.00259748
135,6222.88,0.71401,0.65961,1.13228,0.73798,0.62321,0.70157,0.49566,1.17077,1.81869,1.50349,0.00253024,0.00253024,0.00253024
136,6268.08,0.71395,0.65613,1.13098,0.7375,0.62426,0.70152,0.49589,1.17065,1.82352,1.50347,0.00246363,0.00246363,0.00246363
137,6311.8,0.7085,0.64943,1.12737,0.73637,0.62518,0.70167,0.49617,1.17055,1.82656,1.50344,0.00239766,0.00239766,0.00239766
138,6356.87,0.70646,0.64984,1.12822,0.74187,0.62104,0.70175,0.49657,1.17024,1.8298,1.50313,0.00233234,0.00233234,0.00233234
139,6401.97,0.70806,0.64473,1.12936,0.73825,0.62432,0.70205,0.497,1.17022,1.83346,1.50295,0.00226769,0.00226769,0.00226769
140,6446.86,0.70142,0.63915,1.12318,0.74018,0.62169,0.70215,0.49731,1.17029,1.83573,1.50287,0.00220372,0.00220372,0.00220372
141,6491.84,0.70099,0.63386,1.12138,0.74032,0.62254,0.70225,0.49723,1.17022,1.83922,1.5027,0.00214046,0.00214046,0.00214046
142,6536.33,0.69467,0.62539,1.11853,0.73892,0.62406,0.70252,0.49758,1.17033,1.84216,1.50267,0.00207792,0.00207792,0.00207792
143,6581.03,0.69423,0.62341,1.1165,0.73824,0.62538,0.70262,0.49771,1.1704,1.84585,1.50273,0.00201611,0.00201611,0.00201611
144,6625.19,0.6887,0.61342,1.11456,0.73887,0.62479,0.70265,0.49791,1.17033,1.84812,1.50275,0.00195505,0.00195505,0.00195505
145,6669.77,0.6879,0.61526,1.11374,0.73934,0.62408,0.70297,0.49835,1.17079,1.85154,1.503,0.00189475,0.00189475,0.00189475
146,6714.69,0.68644,0.60985,1.11091,0.73842,0.62546,0.70344,0.49846,1.17071,1.85469,1.50294,0.00183523,0.00183523,0.00183523
147,6759.3,0.68421,0.60816,1.10629,0.73902,0.62476,0.70367,0.49859,1.17086,1.85651,1.50283,0.00177651,0.00177651,0.00177651
148,6804.01,0.67969,0.59767,1.10222,0.73976,0.62305,0.70308,0.4984,1.17115,1.85998,1.50297,0.00171859,0.00171859,0.00171859
149,6848.75,0.67969,0.60126,1.1028,0.73555,0.62661,0.70317,0.4988,1.17141,1.86278,1.50332,0.00166149,0.00166149,0.00166149
150,6892.97,0.67174,0.58959,1.0974,0.73608,0.62548,0.70324,0.49896,1.17163,1.86614,1.50357,0.00160523,0.00160523,0.00160523
151,6936.83,0.67509,0.58834,1.10151,0.74021,0.62324,0.70334,0.49912,1.17183,1.86839,1.50355,0.00154982,0.00154982,0.00154982
152,6980.9,0.67198,0.5815,1.09825,0.73766,0.62389,0.70315,0.49911,1.17227,1.87194,1.50392,0.00149527,0.00149527,0.00149527
153,7025.74,0.66764,0.5777,1.0955,0.73689,0.62286,0.70302,0.4992,1.17289,1.87391,1.50441,0.00144161,0.00144161,0.00144161
154,7070.04,0.66751,0.57826,1.09306,0.73568,0.62377,0.70332,0.49896,1.17325,1.87525,1.50474,0.00138883,0.00138883,0.00138883
155,7114.96,0.66286,0.5713,1.09236,0.7318,0.62599,0.7034,0.4993,1.17377,1.87613,1.50506,0.00133695,0.00133695,0.00133695
156,7160.02,0.66243,0.56816,1.08947,0.72763,0.62926,0.70352,0.49917,1.17383,1.87766,1.50504,0.00128599,0.00128599,0.00128599
157,7204.97,0.66167,0.56447,1.08814,0.73114,0.62726,0.70334,0.49947,1.17434,1.88001,1.50529,0.00123596,0.00123596,0.00123596
158,7249.79,0.65375,0.55632,1.08299,0.73133,0.62849,0.70343,0.4994,1.17499,1.88214,1.50567,0.00118687,0.00118687,0.00118687
159,7294.58,0.66059,0.55722,1.08596,0.73019,0.62852,0.70324,0.49962,1.17533,1.88378,1.50572,0.00113873,0.00113873,0.00113873
160,7339.67,0.65333,0.55728,1.08556,0.728,0.63086,0.70386,0.49977,1.17521,1.88462,1.50524,0.00109156,0.00109156,0.00109156
161,7386.16,0.65051,0.5503,1.07871,0.72449,0.63319,0.70355,0.4998,1.17556,1.88576,1.50545,0.00104537,0.00104537,0.00104537
162,7430.68,0.64827,0.54611,1.07769,0.72678,0.63287,0.70356,0.49973,1.17572,1.88648,1.50545,0.00100016,0.00100016,0.00100016
